id,acronym,name,entrez_id,reference_space_id,specimen_id,plane_of_section_id,id
13643,Nr2f1,"nuclear receptor subfamily 2, group F, member 1",13865,1,5348,2,100046929
40644,Nrgn,neurogranin,64011,2,5282,2,100053222
14962,Hdc,histidine decarboxylase,15186,2,701080,2,100076377
14042,Fmr1,fragile X mental retardation syndrome 1,14265,3,5387,2,100047394
83924,Pknox2,Pbx/knotted 1 homeobox 2,208076,10,71203631,2,72076563
84750,Sema6d,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D",214968,8,4838,2,100045452
12053,C4b,complement component 4B (Chido blood group),12268,10,7047,2,100082836
40707,Smoc2,SPARC related modular calcium binding 2,64074,6,4513,2,100055036
20725,Syn1,synapsin I,20964,2,701956,2,100093225
14996,Foxq1,forkhead box Q1,15220,3,6102,2,100055692
11356,Aebp2,AE binding protein 2,11569,3,700902,2,100083440
19499,Rgs4,regulator of G-protein signaling 4,19736,10,6989,2,100082319
15159,Hnrnpab,heterogeneous nuclear ribonucleoprotein A/B,15384,1,6234,2,100056808
13982,Figf,c-fos induced growth factor,14205,6,703386,2,100092239
68321,Etv5,ets variant 5,104156,2,701473,2,100076595
14433,Glra4,"glycine receptor, alpha 4 subunit",14657,8,4875,2,100045390
18339,Pde1a,"phosphodiesterase 1A, calmodulin-dependent",18573,7,703821,2,100093942
15053,Tfb2m,"transcription factor B2, mitochondrial",15278,7,713311,2,166001302
19181,Rasgrf2,RAS protein-specific guanine nucleotide-releasing factor 2,19418,2,701532,2,100077115
13576,En1,engrailed 1,13798,10,73652042,2,74578600
21177,Tcf7l2,"transcription factor 7 like 2, T cell specific, HMG box",21416,8,3196,2,100040647
20113,Sema3f,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F",20350,10,68731426,2,69095978
12987,Ddx5,DEAD (Asp-Glu-Ala-Asp) box polypeptide 5,13207,7,4038,2,100035683
15004,Foxg1,forkhead box G1,15228,1,5953,2,100055461
14984,Hes5,hairy and enhancer of split 5 (Drosophila),15208,2,700824,2,100075119
14014,Foxd4,forkhead box D4,14237,8,5441,2,100053535
17791,Nfe2l2,"nuclear factor, erythroid derived 2, like 2",18024,7,5307,2,100053113
44684,Tulp4,tubby like protein 4,68842,2,714525,2,113111161
16428,Hivep3,human immunodeficiency virus type I enhancer binding protein 3,16656,3,701901,2,100085249
17994,Nr4a2,"nuclear receptor subfamily 4, group A, member 2",18227,1,3241,2,100029110
12705,Crhr2,corticotropin releasing hormone receptor 2,12922,8,6086,2,100074406
20440,Sox5,SRY (sex determining region Y)-box 5,20678,7,5509,2,100056562
16347,Kif5c,kinesin family member 5C,16574,10,69289676,2,69735801
16739,Zbtb7a,zinc finger and BTB domain containing 7a,16969,6,701333,2,100075727
21097,Tacr1,tachykinin receptor 1,21336,7,4632,2,100038228
20495,Spint2,"serine protease inhibitor, Kunitz type 2",20733,6,6405,2,100057713
35999,Tdo2,"tryptophan 2,3-dioxygenase",56720,10,69765623,2,70565321
22082,Vav2,vav 2 oncogene,22325,7,1199,2,100015574
11626,Areg,amphiregulin,11839,3,700894,2,100083402
107093,Zmat4,"zinc finger, matrin type 4",320158,1,5089,2,100046669
11325,Adnp,activity-dependent neuroprotective protein,11538,3,6709,2,100072590
14992,Hfe,hemochromatosis,15216,5,701269,2,100083705
15196,Hoxc12,homeobox C12,15421,5,701085,2,100076346
13489,Elf5,E74-like factor 5,13711,10,45778,2,119684
17866,Nlk,nemo like kinase,18099,3,4769,2,100046282
17938,Nr1i2,"nuclear receptor subfamily 1, group I, member 2",18171,3,6271,2,100057679
70024,Csdc2,"cold shock domain containing C2, RNA binding",105859,5,4006,2,100051807
143309,Gsk3a,glycogen synthase kinase 3 alpha,606496,5,701790,2,100090607
16500,L1cam,L1 cell adhesion molecule,16728,1,4820,2,100046118
15048,Hivep2,human immunodeficiency virus type I enhancer binding protein 2,15273,7,5352,2,100052636
37655,Fxyd6,FXYD domain-containing ion transport regulator 6,59095,10,69084273,2,69113656
38070,Foxj2,forkhead box J2,60611,7,5498,2,100070128
88733,Dmrt3,doublesex and mab-3 related transcription factor 3,240590,1,5691,2,100054297
41885,Sostdc1,sclerostin domain containing 1,66042,8,4708,2,100040873
12582,Cnp,"2',3'-cyclic nucleotide 3' phosphodiesterase",12799,2,702915,2,100093262
77439,Ferd3l,Fer3-like (Drosophila),114712,8,6158,2,100075369
12754,Crym,"crystallin, mu",12971,7,4858,2,100041797
12613,Col4a5,"collagen, type IV, alpha 5",12830,5,700743,2,100072955
14586,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",14810,1,703643,2,100092741
13626,Ephb6,Eph receptor B6,13848,8,6017,2,100073997
21107,Tagln2,transgelin 2,21346,6,702963,2,100090892
17064,Met,met proto-oncogene,17295,2,3997,2,100037034
13369,Ebf1,early B cell factor 1,13591,6,702969,2,100092103
13806,Evx2,even skipped homeotic gene 2 homolog,14029,1,5882,2,100055399
37036,Ntn4,netrin 4,57764,8,4736,2,100042421
17896,Notch2,notch 2,18129,2,5378,2,100042492
13949,Fgf18,fibroblast growth factor 18,14172,6,6306,2,100057343
14890,Hap1,huntingtin-associated protein 1,15114,7,6397,2,100075345
13419,Efnb1,ephrin B1,13641,6,7021,2,100072236
92738,Tox2,TOX high mobility group box family member 2,269389,5,701239,2,100082972
13370,Ebf2,early B cell factor 2,13592,1,700688,2,100073492
87820,Gatad2a,GATA zinc finger domain containing 2A,234366,7,5309,2,100053131
85119,Hlf,hepatic leukemia factor,217082,3,6104,2,100055684
92621,Grm4,"glutamate receptor, metabotropic 4",268934,7,4849,2,100041439
26965,Cartpt,CART prepropeptide,27220,10,79380635,2,79677369
35633,Rybp,RING1 and YY1 binding protein,56353,7,713314,2,165999250
16597,Ldb2,LIM domain binding 2,16826,8,5445,2,100053597
73806,Npy,neuropeptide Y,109648,2,5127,2,100047721
20235,Six3,sine oculis-related homeobox 3,20473,6,4824,2,100056626
43882,Nmb,neuromedin B,68039,8,6257,2,100083547
12911,Dab1,disabled 1,13131,10,79382576,2,79762299
14999,Foxj1,forkhead box J1,15223,5,703004,2,100093071
74951,Tshz1,teashirt zinc finger family member 1,110796,3,701543,2,100085166
57672,Ucn3,urocortin 3,83428,8,6248,2,100083089
41954,Tmed3,transmembrane emp24 domain containing 3,66111,8,712766,2,166338984
37365,Kcnmb4,"potassium large conductance calcium-activated channel, subfamily M, beta member 4",58802,7,4852,2,100041444
86447,Atf6,activating transcription factor 6,226641,1,112631376,2,113959212
12096,Calcr,calcitonin receptor,12311,3,5406,2,100041811
18895,Prph,peripherin,19132,1,5566,2,100052742
19994,Nkx1-2,"NK1 transcription factor related, locus 2 (Drosophila)",20231,10,68871024,2,69289561
15147,Hmx2,H6 homeobox 2,15372,2,703945,2,100094086
41603,Rtn4r,reticulon 4 receptor,65079,7,4846,2,100041780
16544,Lama1,"laminin, alpha 1",16772,2,5702,2,100057456
73806,Npy,neuropeptide Y,109648,6,700749,2,100073378
19427,Rbpj,recombination signal binding protein for immunoglobulin kappa J region,19664,8,4782,2,100041717
16145,Irx2,Iroquois related homeobox 2 (Drosophila),16372,1,6198,2,100056789
15048,Hivep2,human immunodeficiency virus type I enhancer binding protein 2,15273,3,6106,2,100056324
14592,Grm1,"glutamate receptor, metabotropic 1",14816,10,703012,2,100084725
17216,Mdh2,"malate dehydrogenase 2, NAD (mitochondrial)",17448,3,703951,2,100098099
17632,Mybl2,myeloblastosis oncogene-like 2,17865,1,111340739,2,113964446
18517,Prkcd,"protein kinase C, delta",18753,3,4579,2,100040149
16185,Itgb1,integrin beta 1 (fibronectin receptor beta),16412,5,701240,2,100082959
14976,Hbegf,heparin-binding EGF-like growth factor,15200,3,5616,2,100049464
14339,Gdf5,growth differentiation factor 5,14563,5,6487,2,100071525
18280,Pbx1,pre B cell leukemia homeobox 1,18514,3,714605,2,113391456
18818,Ppp3ca,"protein phosphatase 3, catalytic subunit, alpha isoform",19055,5,701798,2,100088165
21983,Ucn,urocortin,22226,7,702117,2,100084467
83907,Mchr1,melanin-concentrating hormone receptor 1,207911,7,701060,2,100083124
75016,Kcnq3,"potassium voltage-gated channel, subfamily Q, member 3",110862,5,4728,2,100055942
33299,Deaf1,deformed epidermal autoregulatory factor 1 (Drosophila),54006,3,6102,2,100055716
42706,Lztr1,"leucine-zipper-like transcriptional regulator, 1",66863,6,713524,2,161149901
20109,Sema3a,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A",20346,6,700681,2,100072228
13759,Esr1,estrogen receptor 1 (alpha),13982,8,772,2,100010074
14589,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",14813,1,5344,2,100047482
41603,Rtn4r,reticulon 4 receptor,65079,2,701480,2,100076685
67973,Maml1,mastermind like 1 (Drosophila),103806,10,75037123,2,75214946
48134,Nkd2,naked cuticle 2 homolog (Drosophila),72293,5,6488,2,100071511
21445,Tef,thyrotroph embryonic factor,21685,6,701187,2,100075648
26129,Esrrg,estrogen-related receptor gamma,26381,7,4937,2,100045204
15182,Hoxb1,homeobox B1,15407,1,701243,2,100079140
17960,Nsd1,nuclear receptor-binding SET-domain protein 1,18193,2,5748,2,100058505
82041,Kcnh7,"potassium voltage-gated channel, subfamily H (eag-related), member 7",170738,5,3234,2,100028992
18307,Pcnt,pericentrin (kendrin),18541,3,6918,2,100073059
22012,Uncx,UNC homeobox,22255,6,703625,2,100094292
14356,Gfap,glial fibrillary acidic protein,14580,10,79398703,2,79913385
119719,Mafa,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein A (avian)",378435,1,712503,2,113969820
18587,Plp1,proteolipid protein (myelin) 1,18823,10,75044142,2,75496499
11693,Zfhx3,zinc finger homeobox 3,11906,7,703999,2,100101251
60343,Klf7,Kruppel-like factor 7 (ubiquitous),93691,6,701069,2,100074690
32897,Hif3a,"hypoxia inducible factor 3, alpha subunit",53417,6,701296,2,100075764
12090,Ddr1,"discoidin domain receptor family, member 1",12305,3,4061,2,100040833
56494,Pbx4,pre B cell leukemia homeobox 4,80720,5,700862,2,100076093
12152,Casp3,caspase 3,12367,7,703783,2,100093948
43446,Dusp6,dual specificity phosphatase 6,67603,6,703372,2,100092124
68547,Barhl2,BarH-like 2 (Drosophila),104382,6,701951,2,100078610
15191,Hoxb8,homeobox B8,15416,1,703813,2,100094317
19957,S100a10,S100 calcium binding protein A10 (calpactin),20194,6,4573,2,100056032
13626,Ephb6,Eph receptor B6,13848,6,4385,2,100054894
12399,Celsr1,"cadherin, EGF LAG seven-pass G-type receptor 1 (flamingo homolog, Drosophila)",12614,5,7036,2,100072919
13421,Efnb3,ephrin B3,13643,1,4816,2,100046110
49263,Prox2,prospero homeobox 2,73422,6,701664,2,100081399
16143,Irs4,insulin receptor substrate 4,16370,10,69289612,2,69735544
43103,Cers4,ceramide synthase 4,67260,3,5714,2,100054360
21178,Zeb1,zinc finger E-box binding homeobox 1,21417,8,5327,2,100053330
88069,Cd109,CD109 antigen,235505,1,701883,2,100081733
22110,Vip,vasoactive intestinal polypeptide,22353,5,6721,2,100071655
15335,Htr2c,5-hydroxytryptamine (serotonin) receptor 2C,15560,3,5386,2,100047500
80075,Cacng5,"calcium channel, voltage-dependent, gamma subunit 5",140723,7,4618,2,100036956
26162,Mapk10,mitogen-activated protein kinase 10,26414,10,70013632,2,70795415
16102,Inpp1,inositol polyphosphate-1-phosphatase,16329,8,774,2,100014148
13396,Ednrb,endothelin receptor type B,13618,7,739,2,100015301
20670,Stx3,syntaxin 3,20908,8,4709,2,100040910
50159,Hopx,HOP homeobox,74318,2,5754,2,100058540
15325,Htr1a,5-hydroxytryptamine (serotonin) receptor 1A,15550,2,703941,2,100093168
16183,Itgav,integrin alpha V,16410,7,4867,2,100042046
42576,Kcng4,"potassium voltage-gated channel, subfamily G, member 4",66733,10,68678375,2,68845825
19993,Satb1,special AT-rich sequence binding protein 1,20230,6,701061,2,100074703
12946,Dbh,dopamine beta hydroxylase,13166,3,5392,2,100047764
79890,Dmbx1,diencephalon/mesencephalon homeobox 1,140477,6,701168,2,100075667
14176,Gabrb1,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 1",14400,2,2756,2,100024688
16102,Inpp1,inositol polyphosphate-1-phosphatase,16329,10,72648,2,248565
20427,Sox10,SRY (sex determining region Y)-box 10,20665,10,75078838,2,75694718
80230,Slc17a6,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6",140919,3,2588,2,100031762
16263,Kcna2,"potassium voltage-gated channel, shaker-related subfamily, member 2",16490,5,701796,2,100088179
49964,Foxp4,forkhead box P4,74123,6,701290,2,100075711
20512,Spp1,secreted phosphoprotein 1,20750,6,703461,2,100092363
19435,Rcn1,reticulocalbin 1,19672,10,69409294,2,69818048
21168,Tcf15,transcription factor 15,21407,10,69278704,2,69549193
69605,Kctd9,potassium channel tetramerisation domain containing 9,105440,3,703741,2,100091158
32945,Porcn,porcupine homolog (Drosophila),53627,3,704392,2,100098159
40691,Perp,"PERP, TP53 apoptosis effector",64058,3,5733,2,100055580
21825,Trpc6,"transient receptor potential cation channel, subfamily C, member 6",22068,5,4729,2,100055946
17900,Nov,nephroblastoma overexpressed gene,18133,10,75044134,2,75496138
15201,Hoxc8,homeobox C8,15426,8,5494,2,100056577
49022,Nfatc4,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4",73181,6,704869,2,100101319
36293,Htr3b,5-hydroxytryptamine (serotonin) receptor 3B,57014,7,4300,2,100041007
88953,Zfp462,zinc finger protein 462,242466,3,112446615,2,113655661
15784,Igfbp5,insulin-like growth factor binding protein 5,16011,10,6995,2,100082372
17900,Nov,nephroblastoma overexpressed gene,18133,10,75044083,2,75492644
18392,Per1,period circadian clock 1,18626,6,701024,2,100074947
35996,Mtor,mechanistic target of rapamycin (serine/threonine kinase),56717,8,4781,2,100041696
17745,Ncoa2,nuclear receptor coactivator 2,17978,5,6772,2,100072062
20367,Sstr1,somatostatin receptor 1,20605,10,7048,2,100082831
44719,Maf1,MAF1 homolog (S. cerevisiae),68877,10,68693771,2,69080508
57385,Jdp2,Jun dimerization protein 2,81703,7,5259,2,100053486
13416,Efna3,ephrin A3,13638,6,700778,2,100074208
122371,Hcrtr2,hypocretin (orexin) receptor 2,387285,7,703824,2,100093842
21593,Thrb,thyroid hormone receptor beta,21834,3,6705,2,100072520
18356,Pdgfa,"platelet derived growth factor, alpha",18590,2,702275,2,100093156
20379,Snca,"synuclein, alpha",20617,10,702990,2,100084605
74548,Qdpr,quinoid dihydropteridine reductase,110391,7,5651,2,100070170
15192,Hoxb9,homeobox B9,15417,10,70516765,2,71393388
14058,Fos,FBJ osteosarcoma oncogene,14281,5,4564,2,100055814
26168,Mapk9,mitogen-activated protein kinase 9,26420,3,4048,2,100040765
17956,Nrxn1,neurexin I,18189,8,4783,2,100041824
14583,Grik3,"glutamate receptor, ionotropic, kainate 3",14807,3,700927,2,100083276
33737,Nfat5,nuclear factor of activated T cells 5,54446,2,701957,2,100093271
92920,Vat1l,vesicle amine transport protein 1 homolog-like (T. californica),270097,10,6991,2,100082362
16211,Itpr1,"inositol 1,4,5-trisphosphate receptor 1",16438,7,4851,2,100041504
84170,Adcy2,adenylate cyclase 2,210044,1,4479,2,100041526
37621,Bhlhe22,"basic helix-loop-helix family, member e22",59058,2,5755,2,100058599
14510,Gpc3,glypican 3,14734,8,4603,2,100035857
124782,Scn4b,"sodium channel, type IV, beta",399548,10,703206,2,100085026
20156,Sgk1,serum/glucocorticoid regulated kinase 1,20393,2,701369,2,100076591
120110,Fam189a2,"family with sequence similarity 189, member A2",381217,5,700746,2,100073442
16645,Lhx6,LIM homeobox protein 6,16874,6,700948,2,100074950
20234,Six2,sine oculis-related homeobox 2,20472,2,6051,2,100072599
30400,Irx4,Iroquois related homeobox 4 (Drosophila),50916,7,5093,2,100053269
72177,Chrnb4,"cholinergic receptor, nicotinic, beta polypeptide 4",108015,7,702117,2,100084537
13760,Esr2,estrogen receptor 2 (beta),13983,8,772,2,100010087
19507,Rheb,Ras homolog enriched in brain,19744,10,276639,2,564750
20569,Srf,serum response factor,20807,8,5760,2,100070174
18356,Pdgfa,"platelet derived growth factor, alpha",18590,6,4384,2,100054885
15128,Hmg20b,high mobility group 20B,15353,5,6778,2,100072132
20370,Sstr4,somatostatin receptor 4,20608,6,7023,2,100072177
22391,Plagl1,pleiomorphic adenoma gene-like 1,22634,8,6164,2,100075405
60608,Nkd1,naked cuticle 1 homolog (Drosophila),93960,5,6487,2,100071521
14982,Hes2,hairy and enhancer of split 2 (Drosophila),15206,1,700694,2,100073483
74677,Hivep1,human immunodeficiency virus type I enhancer binding protein 1,110521,3,6106,2,100056323
16165,Isl1,"ISL1 transcription factor, LIM/homeodomain",16392,2,702930,2,100093279
50039,Dtx2,deltex 2 homolog (Drosophila),74198,10,294969,2,67764935
121786,Rhox1,reproductive homeobox 1,385343,10,72147873,2,74059302
88381,Rtn4rl1,reticulon 4 receptor-like 1,237847,5,4356,2,100054737
17523,Map2,microtubule-associated protein 2,17756,8,5893,2,100070330
20324,Slit1,slit homolog 1 (Drosophila),20562,6,6289,2,100057396
31869,Gpr123,G protein-coupled receptor 123,52389,6,4492,2,100054963
18504,Pitx1,paired-like homeodomain transcription factor 1,18740,6,703625,2,100094293
12601,Col14a1,"collagen, type XIV, alpha 1",12818,8,6078,2,100074127
15159,Hnrnpab,heterogeneous nuclear ribonucleoprotein A/B,15384,8,6170,2,100082528
21647,Tle4,"transducin-like enhancer of split 4, homolog of Drosophila E(spl)",21888,1,5148,2,100046672
89374,Gpr101,G protein-coupled receptor 101,245424,3,5402,2,100047802
40891,Foxb1,forkhead box B1,64290,5,701557,2,100085491
41755,Dpysl5,dihydropyrimidinase-like 5,65254,7,703783,2,100093954
37048,Ttyh1,tweety homolog 1 (Drosophila),57776,3,701547,2,100085132
12829,Cux2,cut-like homeobox 2,13048,1,701447,2,100081724
14410,Gli3,GLI-Kruppel family member GLI3,14634,6,702969,2,100092106
85297,Cdca7l,cell division cycle associated 7 like,217946,10,607505,2,633692
11839,Bcl6,B cell leukemia/lymphoma 6,12053,3,5644,2,100051896
16865,Lyl1,lymphoblastomic leukemia 1,17095,2,6341,2,100072777
18315,Pcsk2,proprotein convertase subtilisin/kexin type 2,18549,5,700861,2,100076100
47299,Bcor,BCL6 interacting corepressor,71458,2,5707,2,100057530
20228,Sim2,single-minded homolog 2 (Drosophila),20465,1,6935,2,100072866
13297,Dst,dystonin,13518,2,6001,2,100059087
21665,Tlx1,"T cell leukemia, homeobox 1",21908,5,6766,2,100072015
18562,Plcb4,"phospholipase C, beta 4",18798,6,704869,2,100101322
88938,Gdf6,growth differentiation factor 6,242316,1,5194,2,100046505
11824,Bche,butyrylcholinesterase,12038,10,703200,2,100084966
14430,Glra1,"glycine receptor, alpha 1 subunit",14654,1,5202,2,100047225
12614,Col5a1,"collagen, type V, alpha 1",12831,8,4735,2,100042329
14017,Foxb2,forkhead box B2,14240,5,701558,2,100085477
17741,Nck2,non-catalytic region of tyrosine kinase adaptor protein 2,17974,1,702948,2,100084288
